t;pais;tipo_aplicacion;descargas
15,525526;México;videojuego;117,415008
15,555556;México;videojuego;131,467293
15,585586;México;videojuego;127,470747
15,615616;México;videojuego;127,624827
15,645646;México;videojuego;122,336686
15,675676;México;videojuego;127,572933
15,705706;México;videojuego;131,380199
15,735736;México;videojuego;126,191008
15,765766;México;videojuego;124,887842
15,795796;México;videojuego;131,828957
15,825826;México;videojuego;123,785412
15,855856;México;videojuego;126,125148
15,885886;México;videojuego;133,566621
15,915916;México;videojuego;129,78155
15,945946;México;videojuego;125,030621
15,975976;México;videojuego;127,020093
16,006006;México;videojuego;132,24176
16,036036;México;videojuego;129,703658
16,066066;México;videojuego;128,228611
16,096096;México;videojuego;127,753982
16,126126;México;videojuego;129,850657
16,156156;México;videojuego;132,139563
16,186186;México;videojuego;124,22415
16,216216;México;videojuego;137,997679
16,246246;México;videojuego;135,574857
16,276276;México;videojuego;132,974689
16,306306;México;videojuego;134,329027
16,336336;México;videojuego;124,395262
16,366366;México;videojuego;131,671271
16,396396;México;videojuego;134,252845
16,426426;México;videojuego;132,145953
16,456456;México;videojuego;136,863834
16,486486;México;videojuego;132,047252
16,516517;México;videojuego;135,701662
16,546547;México;videojuego;134,734437
16,576577;México;videojuego;136,210512
16,606607;México;videojuego;136,512639
16,636637;México;videojuego;134,198666
16,666667;México;videojuego;132,542296
16,696697;México;videojuego;133,474692
16,726727;México;videojuego;140,312549
16,756757;México;videojuego;129,742644
16,786787;México;videojuego;130,420952
16,816817;México;videojuego;129,432563
16,846847;México;videojuego;132,966019
16,876877;México;videojuego;137,301853
16,906907;México;videojuego;131,580375
16,936937;México;videojuego;140,002355
16,966967;México;videojuego;138,301154
16,996997;México;videojuego;142,851173
17,027027;México;videojuego;134,438033
17,057057;México;videojuego;137,786395
17,087087;México;videojuego;136,63873
17,117117;México;videojuego;140,395396
17,147147;México;videojuego;128,9594
17,177177;México;videojuego;135,279872
17,207207;México;videojuego;134,357881
17,237237;México;videojuego;137,348231
17,267267;México;videojuego;140,310454
17,297297;México;videojuego;134,768353
17,327327;México;videojuego;135,243277
17,357357;México;videojuego;138,226871
17,387387;México;videojuego;139,897657
17,417417;México;videojuego;134,860249
17,447447;México;videojuego;148,989723
17,477477;México;videojuego;132,954472
17,507508;México;videojuego;139,3222
17,537538;México;videojuego;133,993678
17,567568;México;videojuego;133,048494
17,597598;México;videojuego;143,052945
17,627628;México;videojuego;139,168893
17,657658;México;videojuego;136,537518
17,687688;México;videojuego;140,438397
17,717718;México;videojuego;150,403385
17,747748;México;videojuego;143,512914
17,777778;México;videojuego;145,166931
17,807808;México;videojuego;147,426979
17,837838;México;videojuego;146,982559
17,867868;México;videojuego;137,603603
17,897898;México;videojuego;142,788258
17,927928;México;videojuego;134,435205
17,957958;México;videojuego;142,984487
17,987988;México;videojuego;140,967707
18,018018;México;videojuego;140,491192
18,048048;México;videojuego;144,422007
18,078078;México;videojuego;137,814128
18,108108;México;videojuego;140,14779
18,138138;México;videojuego;143,295455
18,168168;México;videojuego;141,815807
18,198198;México;videojuego;138,006715
18,228228;México;videojuego;137,40491
18,258258;México;videojuego;141,40958
18,288288;México;videojuego;142,273424
18,318318;México;videojuego;145,216934
18,348348;México;videojuego;138,241342
18,378378;México;videojuego;146,300166
18,408408;México;videojuego;133,241733
18,438438;México;videojuego;141,602363
18,468468;México;videojuego;140,408727
18,498498;México;videojuego;139,503681
18,528529;México;videojuego;150,312031
18,558559;México;videojuego;136,492047
18,588589;México;videojuego;148,356562
18,618619;México;videojuego;148,604734
18,648649;México;videojuego;143,132663
18,678679;México;videojuego;142,345899
18,708709;México;videojuego;149,981069
18,738739;México;videojuego;149,727273
18,768769;México;videojuego;151,811862
18,798799;México;videojuego;150,885029
18,828829;México;videojuego;150,092085
18,858859;México;videojuego;136,699769
18,888889;México;videojuego;152,689803
18,918919;México;videojuego;143,275124
18,948949;México;videojuego;147,478007
18,978979;México;videojuego;143,161313
19,009009;México;videojuego;148,852604
19,039039;México;videojuego;150,855133
19,069069;México;videojuego;147,067416
19,099099;México;videojuego;155,66893
19,129129;México;videojuego;154,493665
19,159159;México;videojuego;150,355079
19,189189;México;videojuego;145,158689
19,219219;México;videojuego;156,07184
19,249249;México;videojuego;148,886341
19,279279;México;videojuego;147,859137
19,309309;México;videojuego;151,07068
19,339339;México;videojuego;140,13072
19,369369;México;videojuego;152,058831
19,399399;México;videojuego;152,820227
19,429429;México;videojuego;149,705816
19,459459;México;videojuego;149,270532
19,489489;México;videojuego;151,961754
19,51952;México;videojuego;152,601597
19,54955;México;videojuego;155,560047
19,57958;México;videojuego;150,33006
19,60961;México;videojuego;146,6136
19,63964;México;videojuego;154,957997
19,66967;México;videojuego;160,055183
19,6997;México;videojuego;155,95033
19,72973;México;videojuego;151,572838
19,75976;México;videojuego;147,846245
19,78979;México;videojuego;151,619041
19,81982;México;videojuego;155,636494
19,84985;México;videojuego;152,43373
19,87988;México;videojuego;154,086592
19,90991;México;videojuego;155,903667
19,93994;México;videojuego;154,266264
19,96997;México;videojuego;159,305877
20;México;videojuego;152,664542
20,03003;México;videojuego;158,319276
20,06006;México;videojuego;156,310731
20,09009;México;videojuego;156,685694
20,12012;México;videojuego;153,440005
20,15015;México;videojuego;152,067898
20,18018;México;videojuego;141,729696
20,21021;México;videojuego;157,404841
20,24024;México;videojuego;164,709845
20,27027;México;videojuego;152,826633
20,3003;México;videojuego;155,416732
20,33033;México;videojuego;150,673032
20,36036;México;videojuego;158,92073
20,39039;México;videojuego;164,674537
20,42042;México;videojuego;160,90928
20,45045;México;videojuego;160,346077
20,48048;México;videojuego;165,95932
20,510511;México;videojuego;158,408378
20,540541;México;videojuego;158,700736
20,570571;México;videojuego;165,404199
20,600601;México;videojuego;159,432132
20,630631;México;videojuego;165,025944
20,660661;México;videojuego;168,067978
20,690691;México;videojuego;160,734431
20,720721;México;videojuego;156,491232
20,750751;México;videojuego;157,566984
20,780781;México;videojuego;160,534073
20,810811;México;videojuego;165,464529
20,840841;México;videojuego;153,617606
20,870871;México;videojuego;163,098205
20,900901;México;videojuego;171,672109
20,930931;México;videojuego;158,778684
20,960961;México;videojuego;162,180809
20,990991;México;videojuego;150,334604
21,021021;México;videojuego;159,389505
21,051051;México;videojuego;158,945291
21,081081;México;videojuego;164,502605
21,111111;México;videojuego;158,799072
21,141141;México;videojuego;163,322999
21,171171;México;videojuego;163,128855
21,201201;México;videojuego;161,911314
21,231231;México;videojuego;165,192031
21,261261;México;videojuego;159,049062
21,291291;México;videojuego;171,373154
21,321321;México;videojuego;154,809215
21,351351;México;videojuego;165,855484
21,381381;México;videojuego;164,793936
21,411411;México;videojuego;179,645986
21,441441;México;videojuego;165,949325
21,471471;México;videojuego;170,851921
21,501502;México;videojuego;155,721879
21,531532;México;videojuego;163,285796
21,561562;México;videojuego;167,189683
21,591592;México;videojuego;166,422308
21,621622;México;videojuego;168,691669
21,651652;México;videojuego;169,071656
21,681682;México;videojuego;162,646508
21,711712;México;videojuego;168,619357
21,741742;México;videojuego;170,840584
21,771772;México;videojuego;172,817268
21,801802;México;videojuego;170,749822
21,831832;México;videojuego;173,976307
21,861862;México;videojuego;174,110374
21,891892;México;videojuego;163,024805
21,921922;México;videojuego;179,712816
21,951952;México;videojuego;171,297953
21,981982;México;videojuego;166,606756
22,012012;México;videojuego;162,2355
22,042042;México;videojuego;170,525555
22,072072;México;videojuego;164,460185
22,102102;México;videojuego;166,120653
22,132132;México;videojuego;164,419204
22,162162;México;videojuego;170,806759
22,192192;México;videojuego;178,631405
22,222222;México;videojuego;166,061134
22,252252;México;videojuego;177,54586
22,282282;México;videojuego;178,393495
22,312312;México;videojuego;169,551081
22,342342;México;videojuego;174,112718
22,372372;México;videojuego;181,234648
22,402402;México;videojuego;168,808888
22,432432;México;videojuego;166,418185
22,462462;México;videojuego;164,345313
22,492492;México;videojuego;177,988876
22,522523;México;videojuego;176,657932
22,552553;México;videojuego;173,789283
22,582583;México;videojuego;168,268795
22,612613;México;videojuego;171,486669
22,642643;México;videojuego;166,769969
22,672673;México;videojuego;169,5736
22,702703;México;videojuego;171,687469
22,732733;México;videojuego;167,782516
22,762763;México;videojuego;175,478037
22,792793;México;videojuego;177,220288
22,822823;México;videojuego;181,677383
22,852853;México;videojuego;176,708163
22,882883;México;videojuego;190,106522
22,912913;México;videojuego;169,382313
22,942943;México;videojuego;179,96178
22,972973;México;videojuego;175,039394
23,003003;México;videojuego;175,372116
23,033033;México;videojuego;171,995043
23,063063;México;videojuego;170,912186
23,093093;México;videojuego;173,930068
23,123123;México;videojuego;177,035895
23,153153;México;videojuego;170,212391
23,183183;México;videojuego;176,706946
23,213213;México;videojuego;184,596173
23,243243;México;videojuego;173,011062
23,273273;México;videojuego;180,808461
23,303303;México;videojuego;172,206804
23,333333;México;videojuego;173,43347
23,363363;México;videojuego;173,813776
23,393393;México;videojuego;185,215058
23,423423;México;videojuego;178,045052
23,453453;México;videojuego;177,04661
23,483483;México;videojuego;183,813791
23,513514;México;videojuego;172,476307
23,543544;México;videojuego;179,900363
23,573574;México;videojuego;177,100476
23,603604;México;videojuego;178,070862
23,633634;México;videojuego;181,047203
23,663664;México;videojuego;173,314522
23,693694;México;videojuego;185,154943
23,723724;México;videojuego;176,572326
23,753754;México;videojuego;186,690131
23,783784;México;videojuego;177,733641
23,813814;México;videojuego;183,181364
23,843844;México;videojuego;187,678904
23,873874;México;videojuego;183,006423
23,903904;México;videojuego;176,321345
23,933934;México;videojuego;184,220937
23,963964;México;videojuego;179,197459
23,993994;México;videojuego;181,91774
24,024024;México;videojuego;187,021593
24,054054;México;videojuego;177,902218
24,084084;México;videojuego;194,308365
24,114114;México;videojuego;189,798985
24,144144;México;videojuego;184,548857
24,174174;México;videojuego;205,93716
24,204204;México;videojuego;185,516472
24,234234;México;videojuego;187,398885
24,264264;México;videojuego;185,657052
24,294294;México;videojuego;188,692795
24,324324;México;videojuego;191,935245
24,354354;México;videojuego;193,770682
24,384384;México;videojuego;194,279568
24,414414;México;videojuego;189,213714
24,444444;México;videojuego;191,253587
24,474474;México;videojuego;190,659006
